id,label,primary_category,n_triples,text
2503.13582,cs,cs.LG,6,Qda lose its effectiveness. Qda address this issue. We propose a novel qda method. The regularization parameters maximize the fisher-discriminant ratio. We compare sr-qda. Empirical experiments support this conclusion.
2311.17622,quant-ph,quant-ph,6,We discover unexpected benefits. Non-markovian noise improve the accuracy. We showcase the positive effects. We protect topological phases. Our findings shed light. Our findings open new avenues.
2207.08963,stat,stat.ML,10,Their simplicity facilitate efficient procedures. Them handle systems. Models characterize margins. Admg models see wide-spread use. We introduce the m-connecting imset. Which provide an alternative representation. We define the m-connecting factorization criterion. We prove its equivalence. The m-connecting imset and factorization criterion provide two new statistical tools. We demonstrate the usefulness.
2312.01977,astro-ph,astro-ph.CO,13,We evaluate the effectiveness. We address the hubble tension. We use data. We perform cosmological parameter measurements. We conduct this full shape analysis. Which make the interpretation. We quantify the volume projection effects. We explore the impact. We compare classical gaussian priors. Our full shape analysis combine eboss. Ede reduce the tension. The inclusion amplify the tension. This highlight the significance.
2502.05085,cs,cs.LG,9,Models behave poorly explored failure modes. Causality offer an ideal framework. We make causal assumptions. We model phenomena. We formulate testable hypotheses. We identify several useful common abstract topologies. Which gain insight. The precise yet pragmatic language clarify the strengths. The precise yet pragmatic language inspire new approaches.
2504.10449,cs,cs.LG,12,Recent large language models boost performance. Recent large language models scale test-time computation. Transformer-based models extend context length. We introduce a novel hybrid linear rnn reasoning model. Which allow memory-efficient inference. Our approach leverage a distillation process. M1 outperform previous linear rnn models. M1 match the performance. We compare our generation speed. We observe more. We introduce a hybrid mamba reasoning model. We provide a more effective approach.
2209.08121,hep-th,hep-th,5,We take a new look. All the branes form a four-dimensional junction. We discuss the effects. That control the junction stability. Which define the bulk cosmological constant.
1908.06825,math,math.PR,3,We survey the existing results. We investigate (h. We present a few open questions.
2009.13817,math,math.OC,11,We address this question. We use the concept. Each robot use optimization-based controllers. These controllers exhibit an implicit dependence. Which pose a hurdle. Which derive necessary conditions. Such conditions require an explicit relation. We address this bottleneck. We use duality theory. Us derive the main necessary conditions. We demonstrate the importance.
2502.06712,math,math.AC,4,We give a formal power series. We compute its -th (multiplicative) root. As can be expected coefficients satisfy a system. We present such a system.
1612.04208,cs,cs.DS,0,
2304.02945,stat,stat.AP,12,They constrain the respondent's answer. They avoid biases. That require multi-label classification. That assign multiple codes. We evaluate the performance. Classification have the smallest 0/1 loss. Bert predict zero labels. Bert force at least one label. Our work have important implications. We show multi-label classification. The loss appear enough. Multi-label classification require only a single model.
2410.15165,cs,cs.LG,10,Their outputs concern drug discovery. Graph counterfactual explanation face such an issue. Current gce methods take domain-specific knowledge. We address this challenge. We propose a novel gce method. We utilize an autoencoder. We incorporate a ctp dynamic feedback module. We mitigate llm hallucination. Which provide intermediate feedback. Extensive experiments demonstrate the superior performance.
2309.03939,hep-ph,hep-ph,3,The qcd axion's chern-simons couplings obey correlated quantization conditions. The photon coupling have a fractional part. This provide a new motivation.
1902.06084,math,math.AP,1,We study the -solutions.
2508.05086,cond-mat,cond-mat.soft,7,Interactions involve delays. We investigate the impact. The delayed vicsek model retain the same three phases. The critical noise exhibit a non-monotonic dependence. Short delays stabilize the ordered phase. Long delays destabilize it. Time delay tune the system's dynamic phase behavior.
2405.13809,cond-mat,cond-mat.quant-gas,9,We investigate semiclassical dynamics. We exhibit a rich variety. We chart various dynamical phases. This dimer system manifest self-trapping phenomena. We identify a unique class. Which use the saturation value. Which have intriguing consequences. We discuss the experimental relevance. We circuit quantum electrodynamics setups.
